File accession,Actual Age,Predicted Mean Age,Predicted Stddev,Model Type
ENCFF508OUM,37.5,39.43092,1.2376181,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF534AMN,53.5,64.23369,1.929468,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF568IBR,54.5,62.826912,1.642188,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF571BDF,54.5,44.706207,1.2594881,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF617PMJ,89.5,79.45809,1.5160644,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF619HYF,34.5,21.579338,1.19943,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF673DXP,62.5,50.388565,0.9861935,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF675KIN,53.5,50.176613,1.2297875,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF682UWZ,61.5,70.12874,1.8115054,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF719ORU,54.5,55.4988,1.4446939,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF735OIS,3.5,23.521173,1.2203342,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF739NVT,53.5,50.988792,1.235916,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF752DGV,71.5,89.87125,1.6110109,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF772JUK,54.5,63.59887,1.6254785,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF773TCN,54.5,42.848618,1.2971358,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF797MIK,53.5,55.033504,1.1850048,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF800VAP,51.5,57.13735,1.1529516,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF810IVC,54.5,65.46776,1.710941,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF811RQX,53.5,52.14544,1.1951922,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF827GEQ,53.5,48.609985,1.1934265,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF841IYY,53.5,53.693428,1.3384333,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF842QQE,59.5,62.19417,1.7939948,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF847QAK,54.5,44.78215,1.2251271,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF854IJU,81.5,77.52386,1.2670472,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF854YHI,37.5,39.870174,1.2021865,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF880UEZ,53.5,48.232292,0.99358064,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF882OND,37.5,39.177193,1.2466418,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF886LUE,54.5,52.052223,1.1911603,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF904YBG,51.5,47.84482,1.2053554,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF910MXI,59.5,61.85836,1.1176021,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF935CPK,51.5,47.058964,1.2367753,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF939ELA,-0.4904109589041096,0.0,1.2847841,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF952ONE,53.5,50.222366,1.2327186,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF959OZR,51.5,68.097404,1.6711051,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF976KIV,-0.4602739726027397,0.0,0.6982987,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF985SAO,59.5,62.108574,1.1046741,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF020YCR,-0.038356164383561646,47.541004,9.404316,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF032IZZ,60.5,62.14159,10.952012,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF050YYY,30.5,60.94124,12.12746,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF056BKL,60.5,76.86487,37.22822,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF057BYR,37.5,62.135372,11.050781,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF077FBW,41.5,70.25878,12.944918,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF083ENU,59.5,69.04478,11.882517,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF084JUK,81.5,74.70301,13.579392,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF091KQD,53.5,60.40632,14.9071,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF120TOC,50.5,59.548183,10.724465,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF127LVQ,51.5,48.160564,9.757865,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF140ZIP,37.5,58.732967,11.016968,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF141YUO,72.5,68.15847,13.023864,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF162OOB,49.5,67.499794,11.813925,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF169MHR,0.0,38.9384,8.495214,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF237QAL,60.5,77.40593,41.093807,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF264ASR,46.5,60.249283,13.19067,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF280QYJ,25.5,41.449688,9.844743,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF282VQS,51.5,55.763245,13.099388,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF290HDV,75.5,77.07383,14.649968,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF298AQY,78.5,79.54297,13.987413,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF303PLE,3.5,44.590874,10.179111,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF347MTT,81.5,78.215546,14.193809,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF389LZZ,-0.4410958904109589,59.826893,20.35112,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF391CHK,60.5,77.68547,44.617023,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF466ENV,54.5,67.93389,11.985587,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF486AVO,-0.4383561643835616,54.90976,12.111139,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF496SXY,53.5,66.522064,13.14546,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF512IEA,37.5,107.106636,75.06801,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF520CVN,3.5,65.189705,13.718451,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF536UKH,53.5,60.724823,12.849393,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF561CAU,16.5,62.9729,11.407488,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF566FYS,34.5,54.904713,11.296762,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF569FQL,-0.4575342465753425,57.650414,13.873936,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF576GES,53.5,60.544434,13.654412,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF576TRI,75.5,77.08411,14.455387,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF579DHC,84.5,116.271645,47.833958,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF586WBH,53.5,71.754654,15.949848,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF620GOU,37.5,63.650146,11.448291,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF624LJY,34.5,62.552242,12.863562,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF629NQR,-0.4410958904109589,55.62511,13.873718,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF649AZP,54.5,68.02197,12.048066,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF651XRK,53.5,68.39232,11.922861,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF696UEY,37.5,61.65297,12.02656,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF729ZPF,67.5,59.83115,10.951036,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF772PDE,30.5,63.333908,11.719416,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF773DOI,53.5,81.91652,30.289776,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF779PMH,54.5,69.05824,12.0932455,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF839NZT,-0.4383561643835616,50.432934,10.318287,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF863EJN,54.5,66.952446,11.830066,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF889QTE,81.5,81.51686,15.202338,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF938WJH,53.5,69.27276,12.619344,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF941YCV,75.5,71.40885,13.742422,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF962JEC,78.5,44.493786,9.349518,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF051GOU,54.5,47.634007,12.817314,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF051JTV,73.5,60.412952,10.181105,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF061HFF,51.5,55.627617,7.725828,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF119FKH,40.5,51.308025,11.628639,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF132YWJ,53.5,54.17599,9.180319,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF138VRG,54.5,50.49391,10.716803,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF152PBB,46.5,42.989235,11.835729,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF153YEE,53.5,54.88069,9.266823,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF184VIO,51.5,56.33073,7.213452,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF187IWC,41.5,48.714657,8.987684,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF223CEC,34.5,31.918634,12.415605,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF229BGF,37.5,43.723377,9.388841,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF230VWV,37.5,36.983078,11.242779,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF237VMY,53.5,53.72226,9.668552,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF256HPN,53.5,58.38819,9.07621,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF282SRM,75.5,66.06856,10.963429,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF285STS,37.5,42.413383,9.952696,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF288QMN,54.5,64.62301,7.440337,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF318DKR,54.5,49.632862,10.639105,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF321LZL,51.5,54.872356,7.6009274,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF345SEW,89.5,75.94842,10.6489935,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF349BGH,56.5,53.44162,11.164784,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF372LSW,53.5,52.028355,11.735818,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF405UOK,37.5,41.552063,10.139379,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF523VVA,87.5,63.09635,10.225473,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF538GPP,-0.4986301369863014,0.0,6.930686,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF583VWE,54.5,50.437542,10.890973,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF604OZO,-0.4657534246575342,0.0,7.5729795,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF614FJF,59.5,48.617413,10.283135,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF623WKE,30.5,37.76228,11.375666,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF631LYE,56.5,55.28938,10.455065,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF640NVF,30.5,43.83135,12.371223,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF641DNV,53.5,54.202637,9.426982,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF664UKA,34.5,37.622272,12.692449,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF672KET,51.5,50.70886,10.743296,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF683LBN,37.5,35.6925,11.252127,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF693HQZ,51.5,54.74968,8.314279,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF704GNL,37.5,35.69152,11.5774145,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF713LKP,78.5,57.84538,9.96288,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF720WSA,37.5,43.685318,7.0221562,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF732JQY,87.5,62.701775,10.169194,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF733OPS,81.5,71.528725,10.469979,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF751MDE,37.5,48.094364,7.8736506,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF786QHF,-0.3835616438356164,0.0,6.941233,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF812IKG,37.5,42.46537,9.845256,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF838MXD,75.5,64.276566,11.015597,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF839JMI,-0.4712328767123288,0.0,11.293479,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF862HHR,77.5,59.32566,9.766342,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF884KHZ,-0.4328767123287671,33.53339,11.3576145,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF917LFF,53.5,55.812595,9.055962,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF929KNV,50.5,55.087067,8.1741905,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF995LGE,50.5,55.811707,8.587345,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF996QZC,37.5,52.321247,8.962655,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF011PCV,81.5,75.6625,17.390718,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF016NGG,53.5,75.896126,14.586659,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF036WJV,30.5,23.874262,12.053691,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF051QIL,-0.3835616438356164,0.0,9.639652,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF053KMZ,37.5,33.20423,12.527272,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF066MLC,86.5,80.96017,14.982835,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF069BYH,41.5,47.921886,11.78776,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF081IBY,75.5,69.12698,15.062435,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF105NAF,51.5,49.091743,11.588798,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF112MIS,59.5,49.085533,14.83728,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF114PLO,81.5,79.577,17.823887,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF145RER,53.5,52.24179,12.615219,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF181HLF,51.5,49.142082,12.16759,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF190UNW,3.5,0.0,13.469095,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF198NDW,88.5,106.25427,19.13539,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF207OJA,41.5,57.926586,11.691305,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF238MHL,81.5,64.58043,17.678911,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF263CSV,54.5,47.88658,13.220498,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF271FIA,34.5,29.897518,19.3298,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF320PWH,-0.4657534246575342,0.0,7.810883,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF344ITP,37.5,45.8889,12.901842,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF376RDO,53.5,48.85215,13.813539,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF379RYN,0.0,13.522777,12.33784,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF387XJD,53.5,72.84275,13.853826,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF425FMW,76.5,64.08685,14.522865,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF431FFY,37.5,49.14106,12.419088,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF438QTX,81.5,82.007866,17.385427,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF440XSS,41.5,53.510017,11.68504,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF486KLP,25.5,55.954468,16.594908,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF513OZY,-0.5178082191780822,6.8717403,11.224639,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF585QLC,53.5,50.2037,14.065717,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF586MLV,74.5,82.830696,14.286916,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF615SIJ,45.5,55.19216,12.807747,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF639IIQ,73.5,61.46146,17.08221,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF644MVM,34.5,17.458532,14.152928,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF645DEG,54.5,62.0115,13.280872,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF665CXY,54.5,50.512497,12.602689,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF678USC,-0.5013698630136987,0.0,9.065677,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF720HFS,51.5,56.469128,12.962115,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF761IFJ,51.5,47.816116,13.161306,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF762CST,51.5,55.0604,12.93721,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF780NBB,51.5,53.00702,12.78402,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF846MFS,37.5,44.466263,12.355302,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF849YNY,16.5,45.656334,12.525722,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF859MTR,53.5,49.139706,14.4671135,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF863PCN,37.5,54.27895,12.608375,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF870EDZ,53.5,62.252003,12.067818,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF901QWB,37.5,49.570786,12.776086,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF902HIA,59.5,67.36331,13.418083,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF926FYT,51.5,55.88108,13.393877,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF954NRC,-0.4602739726027397,0.0,8.991229,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF958TLM,51.5,44.528664,12.036831,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF978EHV,-0.4712328767123288,0.0,7.847416,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF996ZNX,37.5,37.758022,11.039819,simple_nn_new 20 1 0.001 0.3 0.01
ENCFF016NGG,53.5,69.14869,16.354681,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF057BYR,37.5,51.636875,10.964123,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF061HFF,51.5,50.565056,9.568488,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF062WLH,84.5,71.39784,12.726883,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF069BYH,41.5,48.390057,8.113633,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF083ENU,59.5,46.92073,8.5465,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF111SZU,-0.4575342465753425,0.0,14.8761635,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF120CVA,-0.4602739726027397,7.287796,8.681301,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF127LVQ,51.5,49.465347,6.7179346,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF138VRG,54.5,51.57068,7.7625527,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF140ZIP,37.5,54.230804,12.196374,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF141YUO,72.5,50.61943,11.270946,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF174HPH,0.0,0.0,8.539626,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF184VIO,51.5,50.78488,9.7778425,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF207OJA,41.5,46.95167,9.533288,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF243MMI,53.5,58.22652,10.778386,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF252OBP,37.5,52.484745,9.376329,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF263CSV,54.5,51.043785,8.176612,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF282VQS,51.5,50.58437,10.504491,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF298AQY,78.5,60.95268,9.6697445,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF303PLE,3.5,52.46281,15.138396,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF318DKR,54.5,49.78083,7.1193757,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF344ITP,37.5,46.482086,11.364387,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF347MTT,81.5,59.764404,13.966289,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF370MEL,61.5,61.050407,14.56551,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF387XJD,53.5,67.63639,15.369018,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF393NEJ,83.5,69.411476,11.326862,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF431FFY,37.5,50.242233,7.404248,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF440XSS,41.5,48.25753,8.7471285,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF451EGE,51.5,49.580704,7.8838577,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF487CTD,51.5,51.405266,7.6140194,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF501SGE,37.5,48.44249,8.7238455,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF512IEA,37.5,48.556255,12.156371,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF520CVN,3.5,43.962532,11.211603,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF561CAU,16.5,43.255917,9.278399,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF583VWE,54.5,50.97912,8.097934,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF620GOU,37.5,48.88184,9.898333,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF641DNV,53.5,62.13823,13.067488,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF673DXP,62.5,49.50301,12.600809,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF675KIN,53.5,59.65143,10.302997,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF693HQZ,51.5,48.837563,9.132843,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF696UEY,37.5,47.415432,8.150761,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF732JQY,87.5,62.92539,10.95893,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF735OIS,3.5,45.747223,11.683663,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF739NVT,53.5,59.638714,9.900823,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF800VAP,51.5,47.072815,9.600548,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF846MFS,37.5,49.75304,7.4870267,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF854YHI,37.5,56.526794,10.9227295,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF862HHR,77.5,54.679127,12.887543,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF863PCN,37.5,49.995224,7.32934,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF870EDZ,53.5,61.708416,12.290194,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF882OND,37.5,50.560204,8.742804,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF886LUE,54.5,49.402023,7.999616,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF901QWB,37.5,49.75448,9.862311,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF902HIA,59.5,52.556355,12.736189,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF910MXI,59.5,53.054756,14.974508,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF938WJH,53.5,52.834248,8.775218,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF954NRC,-0.4602739726027397,0.0,8.162609,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF958TLM,51.5,48.605877,7.316351,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF959OZR,51.5,53.065857,7.753309,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF985SAO,59.5,36.49858,17.71744,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF050YYY,30.5,45.029762,8.3772545,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF051JTV,73.5,45.395298,7.9270034,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF105NAF,51.5,48.38928,8.086542,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF153YEE,53.5,52.969826,7.517334,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF162OOB,49.5,46.64617,9.853854,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF181HLF,51.5,48.73613,8.299126,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF190UNW,3.5,0.0,9.149849,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF230VWV,37.5,46.691223,10.116563,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF256HPN,53.5,56.080673,8.503659,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF264ASR,46.5,0.0,8.884213,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF280QYJ,25.5,36.071365,10.4655485,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF282SRM,75.5,51.46555,9.693835,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF283ZMI,51.5,51.139297,8.370706,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF288QMN,54.5,49.275627,9.039096,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF290HDV,75.5,47.47502,9.808701,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF320PWH,-0.4657534246575342,15.078881,6.983514,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF339CRV,53.5,57.49939,12.395742,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF349BGH,56.5,44.082905,8.322759,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF376RDO,53.5,56.22125,9.022624,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF389LZZ,-0.4410958904109589,34.15741,8.652768,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF425FMW,76.5,45.322426,8.141414,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF427XFO,53.5,53.94826,9.718525,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF513OZY,-0.5178082191780822,12.13528,10.61839,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF534AMN,53.5,58.041447,12.784491,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF538GPP,-0.4986301369863014,33.57097,7.962587,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF566FYS,34.5,42.362034,8.756505,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF585QLC,53.5,56.242966,8.961784,simple_nn_new 20 1 0.001 0.3 0.05
ENCFF615SIJ,45.5,49.23968,7.97247,simple_nn_new 20 1 0.001 0.3 0.05
